group,grammatical,sentence,a condition,b condition
860,False,"those balls, Michelle stole this truck that transported a phone quickly",+,-
860,True,Michelle stole this truck that transported a phone quickly,-,-
861,False,"those balls, Michelle stole this truck that transported carefully",+,+
861,False,Michelle stole this truck that transported carefully,-,+
861,False,"those balls, Michelle stole this truck that transported the paperwork carefully",+,-
861,True,Michelle stole this truck that transported the paperwork carefully,-,-
862,False,"those balls, Michelle stole this truck that transported without falling",+,+
862,False,Michelle stole this truck that transported without falling,-,+
862,False,"those balls, Michelle stole this truck that transported the paperwork without falling",+,-
862,True,Michelle stole this truck that transported the paperwork without falling,-,-
863,False,"those balls, Michelle stole this truck that transported quickly",+,+
863,False,Michelle stole this truck that transported quickly,-,+
863,False,"those balls, Michelle stole this truck that transported the paperwork quickly",+,-
863,True,Michelle stole this truck that transported the paperwork quickly,-,-
864,False,"those balls, Michelle stole her backpack that hauled carefully",+,+
864,False,Michelle stole her backpack that hauled carefully,-,+
864,False,"those balls, Michelle stole her backpack that hauled your jacket carefully",+,-
864,True,Michelle stole her backpack that hauled your jacket carefully,-,-
865,False,"those balls, Michelle stole her backpack that hauled without falling",+,+
865,False,Michelle stole her backpack that hauled without falling,-,+
865,False,"those balls, Michelle stole her backpack that hauled your jacket without falling",+,-
865,True,Michelle stole her backpack that hauled your jacket without falling,-,-
866,False,"those balls, Michelle stole her backpack that hauled quickly",+,+
866,False,Michelle stole her backpack that hauled quickly,-,+
866,False,"those balls, Michelle stole her backpack that hauled your jacket quickly",+,-
866,True,Michelle stole her backpack that hauled your jacket quickly,-,-
867,False,"those balls, Michelle stole her backpack that hauled carefully",+,+
867,False,Michelle stole her backpack that hauled carefully,-,+
867,False,"those balls, Michelle stole her backpack that hauled a phone carefully",+,-
867,True,Michelle stole her backpack that hauled a phone carefully,-,-
868,False,"those balls, Michelle stole her backpack that hauled without falling",+,+
868,False,Michelle stole her backpack that hauled without falling,-,+
868,False,"those balls, Michelle stole her backpack that hauled a phone without falling",+,-
868,True,Michelle stole her backpack that hauled a phone without falling,-,-
869,False,"those balls, Michelle stole her backpack that hauled quickly",+,+
869,False,Michelle stole her backpack that hauled quickly,-,+
869,False,"those balls, Michelle stole her backpack that hauled a phone quickly",+,-
869,True,Michelle stole her backpack that hauled a phone quickly,-,-
870,False,"those balls, Michelle stole her backpack that hauled carefully",+,+
870,False,Michelle stole her backpack that hauled carefully,-,+
870,False,"those balls, Michelle stole her backpack that hauled the paperwork carefully",+,-
870,True,Michelle stole her backpack that hauled the paperwork carefully,-,-
871,False,"those balls, Michelle stole her backpack that hauled without falling",+,+
871,False,Michelle stole her backpack that hauled without falling,-,+
871,False,"those balls, Michelle stole her backpack that hauled the paperwork without falling",+,-
871,True,Michelle stole her backpack that hauled the paperwork without falling,-,-
872,False,"those balls, Michelle stole her backpack that hauled quickly",+,+
872,False,Michelle stole her backpack that hauled quickly,-,+
872,False,"those balls, Michelle stole her backpack that hauled the paperwork quickly",+,-
872,True,Michelle stole her backpack that hauled the paperwork quickly,-,-
873,False,"those balls, Michelle stole her backpack that had carefully",+,+
873,False,Michelle stole her backpack that had carefully,-,+
873,False,"those balls, Michelle stole her backpack that had your jacket carefully",+,-
873,True,Michelle stole her backpack that had your jacket carefully,-,-
874,False,"those balls, Michelle stole her backpack that had without falling",+,+
874,False,Michelle stole her backpack that had without falling,-,+
874,False,"those balls, Michelle stole her backpack that had your jacket without falling",+,-
874,True,Michelle stole her backpack that had your jacket without falling,-,-
875,False,"those balls, Michelle stole her backpack that had quickly",+,+
875,False,Michelle stole her backpack that had quickly,-,+
875,False,"those balls, Michelle stole her backpack that had your jacket quickly",+,-
875,True,Michelle stole her backpack that had your jacket quickly,-,-
876,False,"those balls, Michelle stole her backpack that had carefully",+,+
876,False,Michelle stole her backpack that had carefully,-,+
876,False,"those balls, Michelle stole her backpack that had a phone carefully",+,-
876,True,Michelle stole her backpack that had a phone carefully,-,-
877,False,"those balls, Michelle stole her backpack that had without falling",+,+
877,False,Michelle stole her backpack that had without falling,-,+
877,False,"those balls, Michelle stole her backpack that had a phone without falling",+,-
877,True,Michelle stole her backpack that had a phone without falling,-,-
878,False,"those balls, Michelle stole her backpack that had quickly",+,+
878,False,Michelle stole her backpack that had quickly,-,+
878,False,"those balls, Michelle stole her backpack that had a phone quickly",+,-
878,True,Michelle stole her backpack that had a phone quickly,-,-
879,False,"those balls, Michelle stole her backpack that had carefully",+,+
879,False,Michelle stole her backpack that had carefully,-,+
879,False,"those balls, Michelle stole her backpack that had the paperwork carefully",+,-
879,True,Michelle stole her backpack that had the paperwork carefully,-,-
880,False,"those balls, Michelle stole her backpack that had without falling",+,+
880,False,Michelle stole her backpack that had without falling,-,+
880,False,"those balls, Michelle stole her backpack that had the paperwork without falling",+,-
880,True,Michelle stole her backpack that had the paperwork without falling,-,-
881,False,"those balls, Michelle stole her backpack that had quickly",+,+
881,False,Michelle stole her backpack that had quickly,-,+
881,False,"those balls, Michelle stole her backpack that had the paperwork quickly",+,-
881,True,Michelle stole her backpack that had the paperwork quickly,-,-
882,False,"those balls, Michelle stole her backpack that transported carefully",+,+
882,False,Michelle stole her backpack that transported carefully,-,+
882,False,"those balls, Michelle stole her backpack that transported your jacket carefully",+,-
882,True,Michelle stole her backpack that transported your jacket carefully,-,-
883,False,"those balls, Michelle stole her backpack that transported without falling",+,+
883,False,Michelle stole her backpack that transported without falling,-,+
883,False,"those balls, Michelle stole her backpack that transported your jacket without falling",+,-
883,True,Michelle stole her backpack that transported your jacket without falling,-,-
884,False,"those balls, Michelle stole her backpack that transported quickly",+,+
884,False,Michelle stole her backpack that transported quickly,-,+
884,False,"those balls, Michelle stole her backpack that transported your jacket quickly",+,-
884,True,Michelle stole her backpack that transported your jacket quickly,-,-
885,False,"those balls, Michelle stole her backpack that transported carefully",+,+
885,False,Michelle stole her backpack that transported carefully,-,+
