group,grammatical,sentence,a condition,b condition
2841,False,It is those balls that Michelle threw the box that hauled carefully,+,+
2841,False,It is annoying that Michelle threw the box that hauled carefully,-,+
2841,False,It is those balls that Michelle threw the box that hauled the paperwork carefully,+,-
2841,True,It is annoying that Michelle threw the box that hauled the paperwork carefully,-,-
2842,False,It is those balls that Michelle threw the box that hauled without falling,+,+
2842,False,It is annoying that Michelle threw the box that hauled without falling,-,+
2842,False,It is those balls that Michelle threw the box that hauled the paperwork without falling,+,-
2842,True,It is annoying that Michelle threw the box that hauled the paperwork without falling,-,-
2843,False,It is those balls that Michelle threw the box that hauled quickly,+,+
2843,False,It is annoying that Michelle threw the box that hauled quickly,-,+
2843,False,It is those balls that Michelle threw the box that hauled the paperwork quickly,+,-
2843,True,It is annoying that Michelle threw the box that hauled the paperwork quickly,-,-
2844,False,It is those balls that Michelle threw the box that had carefully,+,+
2844,False,It is annoying that Michelle threw the box that had carefully,-,+
2844,False,It is those balls that Michelle threw the box that had your jacket carefully,+,-
2844,True,It is annoying that Michelle threw the box that had your jacket carefully,-,-
2845,False,It is those balls that Michelle threw the box that had without falling,+,+
2845,False,It is annoying that Michelle threw the box that had without falling,-,+
2845,False,It is those balls that Michelle threw the box that had your jacket without falling,+,-
2845,True,It is annoying that Michelle threw the box that had your jacket without falling,-,-
2846,False,It is those balls that Michelle threw the box that had quickly,+,+
2846,False,It is annoying that Michelle threw the box that had quickly,-,+
2846,False,It is those balls that Michelle threw the box that had your jacket quickly,+,-
2846,True,It is annoying that Michelle threw the box that had your jacket quickly,-,-
2847,False,It is those balls that Michelle threw the box that had carefully,+,+
2847,False,It is annoying that Michelle threw the box that had carefully,-,+
2847,False,It is those balls that Michelle threw the box that had a phone carefully,+,-
2847,True,It is annoying that Michelle threw the box that had a phone carefully,-,-
2848,False,It is those balls that Michelle threw the box that had without falling,+,+
2848,False,It is annoying that Michelle threw the box that had without falling,-,+
2848,False,It is those balls that Michelle threw the box that had a phone without falling,+,-
2848,True,It is annoying that Michelle threw the box that had a phone without falling,-,-
2849,False,It is those balls that Michelle threw the box that had quickly,+,+
2849,False,It is annoying that Michelle threw the box that had quickly,-,+
2849,False,It is those balls that Michelle threw the box that had a phone quickly,+,-
2849,True,It is annoying that Michelle threw the box that had a phone quickly,-,-
2850,False,It is those balls that Michelle threw the box that had carefully,+,+
2850,False,It is annoying that Michelle threw the box that had carefully,-,+
2850,False,It is those balls that Michelle threw the box that had the paperwork carefully,+,-
2850,True,It is annoying that Michelle threw the box that had the paperwork carefully,-,-
2851,False,It is those balls that Michelle threw the box that had without falling,+,+
2851,False,It is annoying that Michelle threw the box that had without falling,-,+
2851,False,It is those balls that Michelle threw the box that had the paperwork without falling,+,-
2851,True,It is annoying that Michelle threw the box that had the paperwork without falling,-,-
2852,False,It is those balls that Michelle threw the box that had quickly,+,+
2852,False,It is annoying that Michelle threw the box that had quickly,-,+
2852,False,It is those balls that Michelle threw the box that had the paperwork quickly,+,-
2852,True,It is annoying that Michelle threw the box that had the paperwork quickly,-,-
2853,False,It is those balls that Michelle threw the box that transported carefully,+,+
2853,False,It is annoying that Michelle threw the box that transported carefully,-,+
2853,False,It is those balls that Michelle threw the box that transported your jacket carefully,+,-
2853,True,It is annoying that Michelle threw the box that transported your jacket carefully,-,-
2854,False,It is those balls that Michelle threw the box that transported without falling,+,+
2854,False,It is annoying that Michelle threw the box that transported without falling,-,+
2854,False,It is those balls that Michelle threw the box that transported your jacket without falling,+,-
2854,True,It is annoying that Michelle threw the box that transported your jacket without falling,-,-
2855,False,It is those balls that Michelle threw the box that transported quickly,+,+
2855,False,It is annoying that Michelle threw the box that transported quickly,-,+
2855,False,It is those balls that Michelle threw the box that transported your jacket quickly,+,-
2855,True,It is annoying that Michelle threw the box that transported your jacket quickly,-,-
2856,False,It is those balls that Michelle threw the box that transported carefully,+,+
2856,False,It is annoying that Michelle threw the box that transported carefully,-,+
2856,False,It is those balls that Michelle threw the box that transported a phone carefully,+,-
2856,True,It is annoying that Michelle threw the box that transported a phone carefully,-,-
2857,False,It is those balls that Michelle threw the box that transported without falling,+,+
2857,False,It is annoying that Michelle threw the box that transported without falling,-,+
2857,False,It is those balls that Michelle threw the box that transported a phone without falling,+,-
2857,True,It is annoying that Michelle threw the box that transported a phone without falling,-,-
2858,False,It is those balls that Michelle threw the box that transported quickly,+,+
2858,False,It is annoying that Michelle threw the box that transported quickly,-,+
2858,False,It is those balls that Michelle threw the box that transported a phone quickly,+,-
2858,True,It is annoying that Michelle threw the box that transported a phone quickly,-,-
2859,False,It is those balls that Michelle threw the box that transported carefully,+,+
